Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
2040;02.12.2023 10:00;0.018999999999999996;0.019999999999999997;0;0;0;0;0;0;0.011263315053725563;0.014681112025688923;0.4280856119665848;0;0;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018295990539946964;0;0;0;0;0.04906036863983578;0;0;0;0;0;0.15060410001366104;0.7006105929326225;0;0;0.010708343016666665;4.7361287102465516E-05;0.020112557636612016;0.01300999999999999;0.00014150637078906962;0.0009501837551912565;0.00021684583032786887;0.0027764772959016385;0.006412985215846993;0.001091017990969543;0.0020781037279665694;0.0013436522419325153;0.0002794592901315209;0.003031259137552973;0.012080544597670884;0.0019161973471641214;0.024742621587262512;0.024679527151256316
2100;02.12.2023 11:00;0.006666666666666665;0.003666666666666666;0.0029999999999999996;0.0014999999999999998;0;0;0;0;0;0;0.39105322308680324;0;0;0;0;0;0;0;0;0.10778857813757893;0;0;0;0.6437459753806634;0;0;0;0.018736470194727937;0.028583989924129766;0.05600996664565656;0.021436258403133145;0;0.003949310451542534;0;0;0;0;0;0.005161760625683058;0;0;0;0.010709948099999998;0.0013595223123436244;0.020272316525683055;0.01300999999999999;0;0.000946130276229508;0.00022093632295081962;0.0027806238142076504;0.006412003133879781;0.00023381313207027174;0.00044065485323208136;0.0013335952596147064;6.497977547855167E-05;0.003050306753274019;0.011706440324075813;0.0019352494918906929;0.025025908852447633;0.024828945434532027
2160;02.12.2023 12:00;0;0;0;0;0;0;0;0;0;0;0.008646910928961733;0;0;0;0;0;0;0;0;0.06192453171263663;0;0;0;0.018939975131816097;0;0;0;0.011767044547621765;0.01878447339702368;0.03699050531069568;0.013404006049882676;0;0;0;0;0;0;0;0;0;0;0;0.0068691781;0.00136168085848655;0.01764844584836065;0.01300999999999999;0.0010198771078666529;0.0009551239360655739;0.0002278061521857922;0.002779073541803279;0.006407083786885246;0.000501700812046352;0.0009635300291390128;0.0013670910859224822;0.00014671014805436812;0.002977661921167438;0.012001897795610793;0.002015990562270972;0.025122972582246935;0.02477730291065902
2220;02.12.2023 13:00;0.009666666666666665;0.018999999999999996;0;0;0;0;0.018;0;0;0;0;0;0;0;0.7036027962921166;0.029014087633538653;0;0;0;0;0;0;0;0;0;0;0;0.008789317538070471;0;0.000461746941056482;0.027063904081603855;0.0005377842086738829;0;0;0;0;0;0.015527611677790008;0;0;0;0;0.008156388766666668;0.0013611410288049892;0.017511004140163926;0.01300999999999999;0.0015248267664549377;0.00095484308715847;0.00022052361967213107;0.0027779922896174866;0.006407962915300546;0.0010523234540769837;0.0020566611470553314;0.0012966790061792034;9.17718049994728E-06;0.002985088452518801;0.011927711469187495;0.00010640725544997287;0.02538485888037062;0.02512282966246378
2280;02.12.2023 14:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019057447413045464;0;0.014013711353870886;0.02717834643419835;0.014783274985760203;0;0;0;0;0;0;0;0;0;0;0.010708343016666665;0.0013817850911518078;0.01735031165546447;0.01300999999999999;0;0.0009452672631147538;0.00021700738497267764;0.0027781840527322404;0.006413017472677596;0.0010764552653409953;0;0;0;0.0030465272068055335;0.011597118965466856;0.0019780468231986397;0.02526196910625113;0.024672909039546467
2340;02.12.2023 15:00;0.019999999999999997;0;0.0019999999999999996;0.0009999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011009271465312763;0;0.013984889191696277;0.0270019695284561;0.014951095486418398;0;0;0;0;0;0;0;0;0;0;0.0081898957;0.001326440022468941;0.017191953456284145;0.01300999999999999;0.0011054476887489854;0.0009493795622950817;0.00022793320983606542;0.0027775692030054654;0.006412798584699454;0.0010688052684864216;0;0;0;0.002960769749648767;0.01191497700406848;0.0019165730853314066;0.025432868695139627;0.024777726320134585
2400;02.12.2023 16:00;0.002333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0016952205620008392;0.002303020217152927;0.0017914347113548632;0;0;0;0;0;0;0;0;0;0;0.0081728425;0.0013670490531158559;0.017122696314480868;0.01300999999999999;0.0028075268452263796;0.0009557665398907104;0.00021808371475409843;0.0027794795991803287;0.006413797409836064;0.001076501841398729;0.0018665125102210714;0.0011829926660469213;0.0002544487293121921;0.0030413590297893515;0.012251212209080216;0.0019494331758084307;0.0245706919454277;0.024946157594972512
2460;02.12.2023 17:00;0.009666666666666665;0;0.0016666666666666663;0.0008333333333333332;0;0;0.0006666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009184150510043532;0;0.0016144652781546764;0.0030838124779754153;0.0018435263393402216;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013157334226238538;0.01539448737240437;0.01300999999999999;0.0014664612204991613;0.0009524789743169397;0.00021793598169398906;0.0027780269270491803;0.0064076848142076495;0.0011033127836099705;0.0018825533398640387;0.0011916101691840804;0.0002534288639444307;0.0029756766566055555;0.011862201397931486;0.0019951409563243355;0.0262435783621286;0.025221814247717675
2520;02.12.2023 18:00;0.019999999999999997;0;0.013666666666666664;0.006833333333333332;0;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018822725278579037;0;0.013834595751669176;0.027246659138839543;0.015266877214653226;0;0;0;0;0;0;0;0;0;0;0.01073240743333333;0.0013328242081170787;0.016813429750273216;0.01300999999999999;0;0.0009460898251366116;0.00022806526803278675;0.0027790533797814212;0.006407951920765027;0.0010910568770204825;0;0;0;0.003013079713123273;0.011919230932328339;0.0019705115459447385;0.024708473675198458;0.024942750290814327
2580;02.12.2023 19:00;0.014666666666666665;0.005333333333333332;0.004666666666666666;0.002333333333333333;0;0;0.019999999999999997;0;0;0;0.12912431774863387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010952352196925733;0;0.01419875831045269;0.027567478785779052;0.015315721970208826;0.006825330639787297;0;0;0;0;0;0;0;0;0;0.010708343016666665;0.0013660027187020719;0.015169530732513654;0.01300999999999999;0.0012450488284407994;0.0009483419860655734;0.0002185292554644808;0.002779356953551912;0.0064131569207650264;0.0010943902368747418;0;0;0;0.003014550386840547;0.012040756967759844;0.0019552337811891782;0.02518653922527639;0.024920676123719978
2640;02.12.2023 20:00;0.019999999999999997;0;0.0016666666666666663;0.0008333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013770533565771422;0;0.002986170110588725;0.006805854004179307;0.0032503171710748834;0.046189572582005976;0;0;0;0;0.0013026807544482234;0;0;0;0;0.01073240743333333;0.0013297957411135786;0.024429224686338794;0.01300999999999999;0.000862931502785088;0.0009551705398907105;0.00022075234043715845;0.0027756230527322405;0.0064125538333333326;0.0010884583825541557;0.0016885508769175568;0.0010722992603220268;0.00020420395146792173;0.002982323268821178;0.011847977832095317;0.0017779132074562957;0.02553844739619129;0.024597754563892987
2700;02.12.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013132739594065265;0;0;0.026184935527879014;0;0.012636045156098416;0;0;0;0;0.016410958732461255;0;0;0;0;0.0094443981;0.00133740195605707;0.02186475696202185;0.01300999999999999;0.0008083788185828181;0.0009557395341530056;0.00021770250163934422;0.002778290904371585;0.006412794721311475;0.0010996657684592302;0.002111820727174083;0.001353498111235273;1.0082038226097256E-05;0.003042185496470862;0.011973600766962175;0;0.025042098602306308;0.02502121977123335
2760;02.12.2023 22:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01916191713514266;0;0;0;0;0.042427404358216673;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013524033598315774;0.01918159005491803;0.01300999999999999;0;0.000945434264754098;0.000228260300546448;0.002775835987158471;0.006407831759562841;0.0010844070389360477;0.002107279819909072;0.0013306209643491492;0.00028107687786645624;0.0029490495067436384;0.01206794446723469;0.0019753242409879046;0.0260336858875108;0.025090745867506755
2820;02.12.2023 23:00;0.009999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008800227244542184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01067671368333333;0.0013628558853852795;0.019651298247540982;0.01300999999999999;0.0015280959147499521;0.0009515127778688525;0.00022033048196721302;0.0027780133060109295;0.006412939330601092;0.001064771726522203;0.0021339946612252314;0.0013435338715361612;0.0002777489392595856;0.002996395244056176;0.012036359825988172;0.001970777853105614;0.025073859540031142;0.0007633197329403055
2880;03.12.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013254676975646953;0.0180182048;0.01300999999999999;0.0027891168007007938;0.00095479338715847;0.00021542478387978137;0.002777467535519126;0.006408016010928962;0.0010675255698773907;0.0021323967103140306;0.001350602124271598;0.00028260143545371513;0.0029410369202095476;0.012066789819391958;0.001957952443368224;0.02545369923601831;0
2940;03.12.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.001368021873337845;0.01534265423551912;0.01300999999999999;0.002792006319851502;0.0009506493868852459;0.00022810583278688517;0.0027765188989071037;0.006408016010928962;0.0010921796031924682;0.0021324392740355723;0.001335537659592162;0.00027697483525219785;0.002954634439963322;0.012169133295259104;0.0020331126327810963;0.02544303556858362;0
3000;03.12.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007877354516666666;0.0013693623481501498;0.015495251486065568;0.01300999999999999;0.0028161091724720685;0.000944122643989071;0.00022095657732240428;0.0027763684707650263;0.00641316856557377;0.0010776660906553473;0.0021233009472063267;0.0013494265201322894;0.0002811242144011986;0.002966841644685104;0.012080744643333412;0.0019791593789820093;0.025046736491457482;0
3060;03.12.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009071121166666666;0.001361985611131846;0.015809072924316943;0.01300999999999999;0.002804879138675628;0.0009560712543715848;0.00021523836147540977;0.0027813528314207655;0.00640779544808743;0.001087195984583005;0.0020650065802088626;0.0013648847509279921;0.0002786771194970434;0.003011321668499477;0.012177431047233062;0.001952124232145026;0.025198867893973114;0
3120;03.12.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013409468211826793;0.016206604183060108;0.01300999999999999;0.002771178827606341;0.0009527464081967214;0.00022839184371584688;0.0027788935300546453;0.0064100647704918015;0.0010719740198852667;0.002112814610424738;0.0013512054788842143;0.00027309594107196916;0.0030171559746462752;0.011942741096142606;0.0019187258927690371;0.025091519264545895;0
3180;03.12.2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013441512221891824;0.01510189321065574;0.01300999999999999;0.002824434997672065;0.0009511595975409833;0.0002194892844262294;0.002780029905191257;0.006412660185792348;0.0010940627220131995;0.0020848836481049795;0.001381024248694352;0.00028305768327409965;0.0030069527628021515;0.012240748580682045;0.001957177501811531;0.02473970905203128;0
3240;03.12.2023 06:00;0;0.013666666666666664;0.003999999999999999;0.0019999999999999996;0;0;0.013999999999999999;0.037571355422176975;0.03811862972541409;0.01041945723348407;0.5281463020376228;0.01733321960819673;0.0046547721852022135;0.055289221932513635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.00042286125421033043;0.019606061633606564;0.01300999999999999;0.0028492749623610617;0.000950276363934426;0.00021555043606557377;0.002773438019125684;0.006407065385245902;0.0010793629076847294;0.002146997138726607;0.0013396726769286252;0.00027793272895659376;0.0030506963524309185;0.011869676575032536;0.0019319743017960482;0.025060618382918048;0.024757604104006726
3300;03.12.2023 07:00;0.008666666666666665;0.015666666666666666;0.012999999999999998;0.006499999999999999;0;0;0.0029999999999999996;0.028497829286806196;0.033068404081439205;0.010007939217383946;0.1574610112021859;0.008666609804098365;0.002225205299234121;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008290177542907983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107049061;0.0004217922880878247;0.020335540572677592;0.01300999999999999;0.0015783548140373268;0.0009484244387978137;0.00022805844398907094;0.0027830702986338797;0.006413657661202185;0.001095113383138636;0.0021202981404130497;0.0013580490809679314;0.0002778271658964684;0.002986089330449697;0.011751772288118833;0.00195190840521483;0.02493493697186142;0.02521634684667332
3360;03.12.2023 08:00;0.019999999999999997;0.01733333333333333;0.004333333333333332;0.002166666666666666;0;0;0;0;0;0.011764644339108158;0.3452120036878962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018942176328316514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0002864378862569333;0.02166092166448087;0.01300999999999999;0;0.0009541189426229509;0.00022182543415300525;0.0027739181612021864;0.006407117718579234;0.0010718717460669856;0.002117579624354847;0.0014040786092680338;0.00028638409367754856;0.0030326887475464388;0.011976319939537784;0.001965685897538137;0.025468145835723075;0.024789999533888617
3420;03.12.2023 09:00;0.008333333333333331;0.006999999999999999;0.0016666666666666663;0.0008333333333333332;0;0;0;0;0;0;0.3389669102562023;0;0;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016969837447209295;0;0;0;0;0.03811519697282293;0;0.11781889617486332;0;0;0;0.5034208204262292;0;0.13502694579781405;0;0.0094443981;0.0013341429108410922;0.021887288348360654;0.01300999999999999;0.0002873745230638284;0.0009529587172131145;0.00021363459890710385;0.0027783569590163946;0.006408617497267758;0.0010792532127635087;0.0020854043311132517;0.0013396518356242647;0.0002779614689796204;0.0029914317195521905;0.011999436612366035;0.0019174155299803643;0.025358932108990335;0.025312165957517736
3480;03.12.2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019620972840189963;0.0297600293823509;0.05585167635665899;0.02249601188287406;0;0.009426056653384375;0;0;0;0;0;0.30347048240437163;0;0.3000052113606555;0;0.006789026683333333;0.0013657830235847736;0.0184514063636612;0.01300999999999999;0;0.0009467973262295076;0.00022879115218579226;0.0027788098915300548;0.006412782057377047;0.00019703377689043718;0.0004023238931810659;0.0013671716066908026;5.259707857143187E-05;0.0030106048971182547;0.01218288844805131;0.0019761993548668734;0.02492226246583256;0.024976803249318637
3540;03.12.2023 11:00;0;0;0;0;0;0;0;0;0;0;0.3718085099720492;0;0;0;0;0;0;0;0;0.11617942160086286;0;0;0;0.6085751624729764;0;0;0;0.018638995352993546;0.023059439077804847;0.0455931810417267;0.01647529797317232;0;0;0;0;0;0;0;0.14162872687158448;0;0.00034788328142076495;0;0.00981767503333333;0.001337544798826093;0.01611128038497267;0.01300999999999999;0;0.0009514227549180324;0.0002208322549180327;0.0027776233423497275;0.00641220069398907;0.000368418645131478;0.0007504680334783619;0.0013424725089870623;0.00011562174340879395;0.0029953473070004765;0.012278021933691274;0.0020008166345694576;0.02530368693155997;0.025371401824081936
3600;03.12.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04588804772526514;0;0;0;0;0;0;0;0.011975325929628118;0;0;0;0;0;0;0;0;0;0;0.00025589997267759496;0;0;0;0.0094443981;0.0013486422992480414;0.016074885589617484;0.01300999999999999;0.00104446432537494;0.0009528857603825136;0.0002214007972677596;0.002778223163934427;0.006407204792349727;0.0010920672210381194;0.0021310833939117498;0.0013234824425409275;0.00027950422290767943;0.0030155975967943423;0.011975673148771623;0.0020018244765271577;0.02538265427967344;0.02493581333809404
3660;03.12.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01936132534947407;0;0;0;0;0;0;0;0;0;0;0;0.18369971476659036;0;0;0.0081852941;0.0013458950155914807;0.01538258224344262;0.01300999999999999;0;0.0009546889874316941;0.0002176519174863388;0.002775776775956284;0.006413119740437159;0.001087077201287388;0.002075133872147118;0.0013666289235615067;0.00027673394227389653;0.0030524933433631746;0.012090054327484234;0.0020096397317886814;0.0252037298906453;0.025057897578104036
3720;03.12.2023 14:00;0.004999999999999999;0;0.0016666666666666663;0.0008333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006229487868848754;0;0;0.023202497475400728;0;0;0;0;0;0;0.014705833447876269;0;0.9139057778825066;0;0;0.0094443981;0.0013702814913765168;0.014652343333333328;0.01300999999999999;0.0018494543530888656;0.0009463387658469941;0.00022793788278688512;0.0027755905300546444;0.006413162306010929;0.0010725404937689928;0.002123260592811675;0.0013467622830591205;4.3696375227928484E-05;0.00293553975872713;0.01217371108339637;0.00022964461703591253;0.024853164440304363;0.02512291815770491
3780;03.12.2023 15:00;0.01733333333333333;0;0.01833333333333333;0.009166666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016706993191707174;0;0;0;0;0;0;0;0;0;0;0;0.7843064942868282;0;0.36606625167888596;0.014554993699999998;0.001356809414348554;0.022786430959836065;0.01300999999999999;0.00037605173933497044;0.0009503839068306009;0.00021840076502732236;0.0027779861565573765;0.0064078969863387986;0.0010650865631722155;0.0021302822451208553;0.0013272354033547155;0.0002840784622399809;0.0029585161576413657;0.011961360598344207;0.0019927836891597346;0.024802885378638347;0.025143825016687993
3840;03.12.2023 16:00;0.019999999999999997;0;0;0;0;0;0.015666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006171357605972688;0;0;0;0;0.04330604412676415;0;0;0;0;0;0;0.1015407014126302;0;0;0.009442994099999998;0.001325160110224654;0.022176132253825136;0.01300999999999999;0.002029899015711395;0.0009531178516393443;0.0002169206516393442;0.0027792884590163926;0.006407691584699454;0.0010766803219046644;0.0020985816247963526;0.0013598760023142873;0.00027934094356257816;0.0030491836586898674;0.012031835597884887;0.001969845605346512;0.024486205615872746;0.024692574309531392
3900;03.12.2023 17:00;0.017666666666666664;0;0.004333333333333332;0.002166666666666666;0;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01872106508123395;0.031521774074652884;0.060881894115455956;0.02371517267753298;0;0.000746164388762103;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013617696062985338;0.015041248891256825;0.01300999999999999;0;0.0009553980275956284;0.0002264210385245901;0.0027789110554644805;0.006413118773224044;0.00015078855898443703;0.00028525889136049;0.0013604203354587333;4.016709066451567E-05;0.003020677493682686;0.01201752772666613;0.0019643199832793472;0.025118560063327005;0.02539299300514998
3960;03.12.2023 18:00;0.01633333333333333;0.007666666666666665;0.0016666666666666663;0.0008333333333333332;0;0;0.018999999999999996;0;0;0.00573498608317844;0;0;0;0;0.6954106910765684;0;0.710489032812013;0;0.08549437491305749;0;0;0;0;0.3993755436167703;0;0;0;0.01693770158165832;0.022744393715365057;0.043715485704348064;0.02722547041493488;0;0;0;0;0;0;0.00715387638818314;0;0;0;0;0.009444398099999998;0.0008336996426108765;0.01613979460819672;0.01300999999999999;0.0002959842779608249;0.0009444676975409831;0.00022483084781420746;0.002776938169398906;0.006413543057377049;0.0004258321052675445;0.0007921375467817698;0.0013306047865155666;0;0.0029733739573112707;0.011683215975235146;0.0010996275489941897;0.02461966529897193;0.025137561812208747
4020;03.12.2023 19:00;0.019999999999999997;0.019999999999999997;0;0;0;0;0.011999999999999999;0;0;0.015225631740632116;0;0;0;0;0.8260715371998841;0;0.7992678358398849;0;0.10329410886863158;0;0;0;0;0.4512758764289283;0;0;0;0.0162740301756488;0;0;0.019232817576578312;0.0014814945697528695;0;0;0;0;0;0.01013587259594919;0;0;0;0;0.009082168766666664;0;0.015401741295081968;0.01300999999999999;0.00032708992565797933;0.0009515701543715845;0.00021325864590163935;0.0027779740491803264;0.00640769124863388;0.0010909563060807063;0.002095467272638594;0.00122196929604239;8.552391325721065E-05;0.0029826815573487956;0.01231135882449208;0.0007918303234486364;0.025236114757526303;0.02534549889604451
4080;03.12.2023 20:00;0.019999999999999997;0.01333333333333333;0;0;0;0;0;0;0;0.010064458192414028;0;0;0;0;0.6836777633611669;0;0.6762448783517387;0;0.08573011492026462;0;0;0;0;0.39788754674017146;0;0;0;0.006736355933762435;0;0;0.02753061369893713;0.015169140603196522;0;0;0;0;0;0;0;0;0;0;0.0031076078499999997;0.00044378811940462944;0.020779472562295072;0.01300999999999999;0.0019060189795578723;0.0009574070289617489;0.00022681812540983602;0.0027781292849726764;0.006407441221311477;0.001081363784143464;0.0021305139527488587;0;0;0.0029715050023682928;0.012004086315371578;0.001942415708632096;0.025421573106060438;0.025000975318189546
4140;03.12.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018508640845078236;0;0;0.027308641776098496;0.014719733286259357;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013246749502127306;0.02509783750191256;0.01300999999999999;4.344630875389912E-05;0.0009508209655737703;0.00022346035792349713;0.002780232252185791;0.006412882010928961;0.0010836574986545955;0.0021121130990402193;0;0;0.003011594481500174;0.011940818420015828;0.0019519041437738806;0.025214320898601525;0.02521811695017867
4200;03.12.2023 22:00;0.01833333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01929132050582258;0;0;0;0.0004955749734539074;0.04406015173794072;0;0;0;0;0;0;0;0;0;0.008158591433333333;0.0013362542786317742;0.015221533689344263;0.01300999999999999;0;0.0009480585221311472;0.00021982745327868848;0.002780955517213114;0.006407788945355191;0.0010807571549930617;0.0020546069289950498;0.0012915460022450739;0.000279079729446846;0.002996884864695701;0.01184792715942512;0.0019199609059231694;0.0251720096705245;0.024554105206038974
4260;03.12.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012629728493510559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009305868916666665;0.0013459009686182155;0.015025664326775951;0.01300999999999999;0.0008864458505181591;0.000951717433333333;0.00021911145737704918;0.0027819589980874306;0.006413104426229508;0.0010820384846755074;0.00212607030829347;0.0013461593933855613;0.00027885315570432603;0.002957727221515446;0.012159778862175041;0.0019879148246158616;0.025536847408221108;0.0012276474574602007
4320;04.12.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013484073884418633;0.017125073266666666;0.01300999999999999;0.002751139569912502;0.0009515835907103826;0.00022548403142076494;0.002777019855191256;0.006413018330601093;0.0010857664624748422;0.0021118215982454075;0.0013481488738293363;0.00027985993686013784;0.003080056569712643;0.011876529770125424;0.0019614602738150387;0.025768780836955624;0
