Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
2160;02.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003323441499135036;0.006508969259449039;0.003175217813210492;0.03826997242775013;0;0;0;0;0;0;0;0;0;0.0081898957;0.0013331974133027817;0.0184359017068306;0.01300999999999999;0.0027627960900001164;0.000950000451092896;0.00021978326775956285;0.002779030323224044;0.006408384265027323;0.0011017524054038699;0.0015884730931688686;0.0010663333488060416;0.00020948468867566341;0.0030315158889646088;0.012242472403984149;0.0019739351848655743;0;0.024712142694123616
2220;02.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013854125086747274;0.027493343114797515;0.015145935920495637;0.015440702232131323;0;0;0;0;0;0;0;0;0;0.009433350499999998;0.001352598496896991;0.019552998386338793;0.01300999999999999;0.0027779830475297192;0.0009571540907103827;0.00021871907295081965;0.0027773772131147547;0.006412876371584699;0.0010849549046102235;0;0;0;0.0030083493528072773;0.01215814925641922;0.0019690108744854938;0;0.024631882313949433
2280;02.08.2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004959870407099959;0;0.011361097458830861;0.020969640825253662;0.012068170436119192;0.03738030805784692;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013356464038511548;0.01904395624426229;0.01300999999999999;0.0020557804415256495;0.0009511609614754098;0.0002270704653005464;0.002777808133879782;0.0064129763114754105;0.0010437140143515417;0.0004316401934688791;0.00027754802199948114;6.837774945189792E-05;0.0031149876896019767;0.011760255037283496;0.0019753246945819706;0;0.025268399759286766
2340;02.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01910883940966886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013456106829062575;0.019497602312021852;0.01300999999999999;0;0.000946614107377049;0.00022332343005464464;0.0027780999672131156;0.006407621065573771;0.001052042494585353;0.0020678318422185063;0.0013640007096739546;0.000277630153879699;0.0029439114770205286;0.012194185393535515;0.0019346115317913388;0;0.025502366867478796
2400;02.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030983386970932425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107049061;0.0013407469638599236;0.019752917999453553;0.01300999999999999;0.0022890834677904144;0.0009525710445355193;0.00022042722103825138;0.002778831825956285;0.006407545672131147;0.0010868559046774086;0.0020601819627383386;0.0013466915394989643;0.00028180289452667853;0.00295233726247529;0.011796760004152603;0.0019717740292012273;0;0.02456138387260618
2460;02.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002706019424462482;0;0;0;0;0;0;0;0;0;0;0.006334190107377051;0.6313326716846704;0;0;0.010709948099999998;0.0013493768742074226;0.022253109916393433;0.01300999999999999;0.0023971907567794768;0.000955943794262295;0.00021934593907103826;0.002778753845081967;0.00641280574590164;0.0010799350525313091;0.002117833702308142;0.0013310234919759463;0.00027744884478370937;0.002911239063809563;0.011800773740301774;0.0019866293222670335;0;0.02552127572119186
2520;02.08.2023 18:00;0.019999999999999997;0.004999999999999999;0.019666666666666662;0.009833333333333331;0;0;0.006666666666666665;0;0;0;0.12525026201092895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018973565507336525;0;0.0002656072982689331;0.00047352555548129576;0.00026438037257989704;0;0;0;0;0;0;0.8861815562021857;0.8129019272279316;0;0;0.0081852941;0.0013599837462414295;0.01722759246857923;0.01300999999999999;0;0.0009437501196721306;0.00022490966393442607;0.0027782512931693996;0.006407785461748634;0.0011007007885904436;0.0020688902657874757;0.0013292888694400667;0.0002804423308948157;0.003011194153961717;0.01204200471629982;0.0020075010286366582;0;0.024922890049515183
2580;02.08.2023 19:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019646926065688488;0;0.013920629120490408;0.02706022085001644;0.014780116530602396;0;0;0;0;0;0;0.026311072251366124;0.38438639304557226;0;0;0.012123833933333333;0.0013414464364252664;0.016342966429234967;0.01300999999999999;0;0.0009506299792349723;0.00021974211256830603;0.00277708091612022;0.006413365732240439;0.0010999143584047122;0;0;0;0.0029988441235405086;0.012008969898079374;0.0019463286854780344;0;0.024587204037200393
2640;02.08.2023 20:00;0.005999999999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004523019671782318;0;0.01345035714158878;0.02569772927658656;0.014804634872883278;0;0;0;0;0;0;0.13350552406010915;0;0;0;0.0081852941;0.0013431746899282384;0.016466566708469944;0.01300999999999999;0.0020873703218469222;0.0009535135923497268;0.00021697171010928956;0.0027793833715847;0.006413137415300546;0.0010813714719372098;6.399201491914224E-05;4.774834107542172E-05;1.9104826003553352E-05;0.0030140025521718274;0.011869835560671657;0.001986775883590827;0;0.02531676992753953
2700;02.08.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018750845409035554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013717940681484803;0.016279321883606555;0.01300999999999999;0;0.000954427080601093;0.00022695216557377042;0.002778817528142077;0.006413037991803277;0.0010899776578052161;0.002055536272421069;0.001365206620498162;0.00028188517003701626;0.0030674031976954275;0.01209396460143934;0.0019565833719725877;0;0.025595671231270847
2760;02.08.2023 22:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0189139928778439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107035021;0.001325794055904072;0.016104667237431692;0.01300999999999999;0;0.0009529610352459014;0.0002219672191256829;0.0027760433797814213;0.006407703581967213;0.0010478177683896422;0.0020528964358712547;0.001325062353988165;0.0002790139607078849;0.002952173832774459;0.012177435548558596;0.0019992607339295036;0;0.02302411438772393
2820;02.08.2023 23:00;0.002666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001804251951012954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013607526924621258;0.018117641243442624;0.01300999999999999;0.002550710846858329;0.0009481235707650271;0.0002140843546448087;0.002778554069125684;0.0064132952814207654;0.0010682745347017474;0.002163944189033703;0.0013366884914412984;0.0002782295424812765;0.0029745847161222324;0.01179787591022218;0.001961541605502861;0;0
2880;03.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01064780835;0.0013552061661217664;0.017524711136338796;0.01300999999999999;0.0028707179484297814;0.0009503741672131147;0.00022568537240437155;0.002778296692076503;0.006408016010928961;0.0010852112295414657;0.00205626979251726;0.0013370832835091517;0.00028337129750721557;0.0029070753290580263;0.011899759475366216;0.002001822612713627;0;0
2940;03.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00823958385;0.0013378875585136991;0.018546489060655733;0.01300999999999999;0.002839724677014847;0.0009542675163934427;0.00022412000737704905;0.0027804668450819676;0.006407752150273223;0.0010685114081490914;0.0021146993936194845;0.0013527323358375474;0.0002786066830285696;0.0030067095599630948;0.0118502596820186;0.0019209477060242758;0;0
3000;03.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008180453183333334;0.001323317991575499;0.020018576157923493;0.01300999999999999;0.0028437127959746564;0.000946580376775956;0.00022076456147540973;0.0027750286256830606;0.006412916489071037;0.001100824401690652;0.002070429871553958;0.0013453990390689854;0.00028236091994410494;0.0029508999623021506;0.012059626182752598;0.001985641509628183;0;0
3060;03.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01064780835;0.0013347146584119245;0.02120636156174863;0.01300999999999999;0.0028144799837325645;0.000949812376229508;0.00022206242650273217;0.0027820722002732242;0.006407172491803278;0.001079858598506209;0.0020879652565149436;0.001367277988534146;0.00027612703751569236;0.0030498887803825617;0.012102896477136225;0.0019616307754991014;0;0
3120;03.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00824098785;0.0013419817043930785;0.021625415893715843;0.01300999999999999;0.002787736592472983;0.0009550253549180329;0.0002152256508196721;0.002779209366939891;0.0064129121994535515;0.001067860430105836;0.0021094627642013163;0.0013355879221193493;0.00027502559700955185;0.002945204388300594;0.011735662383967452;0.001971105080586205;0;0
3180;03.08.2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013626042035670364;0.01966472599972677;0.01300999999999999;0.0027114685244682937;0.000952964994535519;0.0002292009278688523;0.0027779219289617487;0.00641292444808743;0.0010826430847633197;0.002113892865446096;0.0013467129858031508;0.00028568781937798166;0.003078204352206878;0.012011677164056156;0.0019787458753595852;0;0.001350484909521149
3240;03.08.2023 06:00;0;0;0;0;0;0;0;0.03074512759793526;0.033248525332717126;0.006376332486971846;0.3089946870321587;0.008666609804098365;0.0028031266250139186;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0007882041844019421;0.019513642195901636;0.01300999999999999;0.002851027163994005;0.0009450531609289611;0.00021946373469945344;0.002774138017213114;0.006408233715846994;0.0010850781282915301;0.002099736522616662;0.0013450685784979859;0.0002808550785956132;0.00299148050181913;0.011850919058582005;0.001942652295161035;0;0.025173995045954117
3300;03.08.2023 07:00;0;0;0;0;0;0;0;0.03137599105497861;0.033442264029251455;0.013947773110613343;0.4267975265567486;0.008666609804098365;0.003078385129535981;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00839129896490292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.00010671276133558315;0.016832055749999998;0.01300999999999999;0.0016409871767829119;0.0009504795188524587;0.00021580774617486334;0.002779840516393442;0.006404847398907103;0.0010547775820198989;0.0020654289389129927;0.0013492433809171353;0.00028106810485915563;0.00298129022758876;0.011856575386222217;0.001945000982803041;0;0.024864206750494323
3360;03.08.2023 08:00;0;0;0;0;0;0;0;0;0;0.008177970795121517;0.11743739132786887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019127777012249818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081838901;0.0006310960052445966;0.01634416874234972;0.01300999999999999;0;0.0009566231530054646;0.00022399125683060102;0.002776255775956283;0.006414253999999999;0.0010869630555925636;0.002073631742202683;0.001340275655616276;0.0002797761046850552;0.0029164906444914896;0.011716285893264202;0.001971116472470086;0;0.0251654068139307
3420;03.08.2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017537706821201194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012068140183333333;0.0013448898209074938;0.0164653181136612;0.01300999999999999;0.00015352369221899526;0.0009538970275956282;0.0002262822262295081;0.0027785174344262284;0.00640643862568306;0.0010961764858060132;0.0020812643616306345;0.0013568605395630107;0.0002828295589267499;0.0029767134410533464;0.012010104204082994;0.0019550737653404584;0;0.025459412701884437
3480;03.08.2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012075700917930324;0;0;0;0;0.016023551245437962;0;0;0;0;0;0;0;0;0;0.010703502099999998;0.0013205828720320716;0.016279299896174864;0.01300999999999999;0.0009913514605881832;0.000948040408196721;0.000219979337978142;0.0027746670765027314;0.006407804084699453;0.0010860684074636767;0.002077739979900987;0.001356720559579803;0.00028028510763031196;0.0030037139921581446;0.01218535895014781;0.0019626520464620847;0;0.0244982309597201
3540;03.08.2023 11:00;0.0033333333333333327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0054925042365441285;0;0.009226447068919697;0.018638613268102896;0.009986706684695116;0.03291775286757731;0;0;0;0;0;0;0;0;0;0.010703502099999998;0.0013629891124415652;0.016104667237431692;0.01300999999999999;0.001969797667043141;0.0009509640065573768;0.00021915843169398907;0.0027788820445355184;0.006413186989071038;0.0010632779649151593;0.0006542627878917406;0.0004031644380006674;8.67810536577994E-05;0.0030057512534593872;0.011797557236652613;0.0019958840006693563;0;0.02442212215307686
3600;03.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001953273144214939;0;0.012635527216677041;0.02362987259631718;0.013469247908473123;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013500616541648842;0.018177320106557378;0.01300999999999999;0.002526455655009507;0.0009521462437158472;0.0002199658346994536;0.0027810429106557366;0.006407129893442623;0.0010641474748806724;0.0002108558885706104;0.00014176262714442228;3.562488724569595E-05;0.003013958360410854;0.011999591991948477;0.0019512573231079864;0;0.025440315684230566
3660;03.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019057598583945887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009442994099999998;0.0013485490894948092;0.01753659495027322;0.01300999999999999;0;0.0009533079964480876;0.00021970587349726773;0.0027772965382513648;0.0064140732568306;0.0010723599147511346;0.0021098928801826723;0.0013339942308738635;0.00028282967724822073;0.003026696121879735;0.011893764645857516;0.0019920555611412285;0;0.02509562266258371
3720;03.08.2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01795655461471288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009434754499999998;0.0013307748448939183;0.01896624209371584;0.01300999999999999;0.0001412226604996761;0.0009519736699453551;0.0002281982412568305;0.002777876044535518;0.006407895360655736;0.0010428070666701923;0.0020780817320378365;0.0013563436242880144;0.0002853388094449969;0.00289424806923893;0.012158491439333173;0.001994605817570805;0;0.024903086864518236
3780;03.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013493086440409146;0.01743399828907104;0.01300999999999999;0.0027806978371386214;0.0009520380814207648;0.0002184862961748633;0.002775714308743168;0.006413027901639344;0.001058838282073512;0.002112468628512731;0.0013676678804759807;0.0002742523350379579;0.0030701988481844026;0.011882815002171775;0.0019190942971838059;0;0.025187944273301476
3840;03.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02616148648551839;0;0;0;0;0;0;0.016432053174496204;0;0;0;0;0.008185294099999999;0.0013633350339964604;0.020022230880054635;0.01300999999999999;0.002846096950128698;0.0009467784281420762;0.00021848971912568306;0.0027795416237704905;0.0064120631420765024;0.0010547216939490345;0.0020781777259329098;0.0013685302252849489;1.3524562797471312E-05;0.0030164829792671214;0.01195327907468185;3.27516914650222E-05;0;0.024829963858445523
3900;03.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009170545691121123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013732230065759243;0.01999305736639344;0.01300999999999999;0.0014851289000422194;0.0009519194122950818;0.00022011599535519123;0.0027811591374316924;0.006407008653005465;0.0010776126067262278;0.002096633194295967;0.0013438507415284363;0.00027811343949915443;0.0029497782339863595;0.012421381532165753;0.001957955315555324;0;0.024882822044153114
3960;03.08.2023 18:00;0.016666666666666663;0.009;0.016666666666666663;0.008333333333333331;0;0;0;0;0;0;0;0;0;0;0.3500614497394712;0;0;0;0;0;0;0;0;0;0;0.33515492228165755;0;0.018920361327162835;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06669584429060631;0.008185294099999999;0.0013175667965616216;0.019878298059836062;0.01300999999999999;0;0.0009546562191256831;0.00022736610956284136;0.0027760224234972663;0.006413689945355193;0.0010722374841761481;0.0021067647993582525;0.001350709801185908;0.00028071498066688027;0.0030604124062511215;0.012173784075858814;0.0019825953233424645;0;0.025267285017769023
4020;03.08.2023 19:00;0.019999999999999997;0.008333333333333331;0.001333333333333333;0.0006666666666666665;0;0;0.015999999999999997;0;0;0;0;0;0;0;0.40787785551122174;0.028493283008749915;0;0;0;0;0;0;0;0;0;0;0;0.011556678453246602;0;0;0.011399900759096459;0;0.046019017620715294;0;0;0;0;0.006789228951719165;0.7052294454262292;0;0.3692338323633877;0;0.008185294099999999;0.001356298474630656;0.024356621650819674;0.01300999999999999;0.0010131348314253016;0.0009503048166666665;0.0002193453346994535;0.0027788318259562824;0.00640794931693989;0.0010963060283664479;0.0021201994879479517;0.0013751155358520284;0.00016185792215383512;0.0029638435106022995;0.011758231643284291;0.0011461033263360984;0;0.025197745898100275
4080;03.08.2023 20:00;0.008666666666666665;0;0;0;0;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01876286797787585;0;0;0.014897256825506095;0;0.000866676031499341;0;0;0;0;0.009494970984707685;0.15172666477322386;0;0.11166670114480871;0;0.009444398099999998;0.0013733306126599656;0.01722750617240437;0.01300999999999999;0;0.0009504602352459014;0.00021610927568306007;0.0027795240308743155;0.006413033997267759;0.0010766874313578145;0.0021064152109483898;0.001343555448860269;0.00012784061975628;0.002978707345475511;0.011782769607897342;0.0007986887955777692;0;0.024305743193256762
4140;03.08.2023 21:00;0.019999999999999997;0;0;0;0;0;0.001333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0067273439920605286;0.03257147296973967;0.06224258852363314;0.024162284018537948;0;0.02970854703464663;0;0;0;0;0;0.004303312702185791;0;0;0;0.012122429933333331;0.0013172221933473623;0.015276988086612016;0.01300999999999999;0.0017718887934088736;0.0009513880483606557;0.00022709512431693982;0.0027778070819672114;0.0064078332568306;0.0001280100938921997;0.00023680561308948479;0.0013420483323609406;3.352176093656574E-05;0.003016096135802672;0.011848675044235079;0.0019335924160340842;0;0.024918683588430128
4200;03.08.2023 22:00;0.011666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020955703265695923;0.041381457320548855;0.014642661425332834;0;0.01746687738005167;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.001357364283860861;0.015381780165846995;0.01300999999999999;0.0028453201664435904;0.0009531772538251367;0.00022193526284152996;0.0027770635874316925;0.006412973505464481;0.0004581171748158734;0.0008637233797727881;0.001336901778734114;0.0001278793589923231;0.0030599082352345502;0.01215380414076487;0.0019917892696967947;0;0.024522665278634868
4260;03.08.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008180252099999999;0.0013253174384789017;0.015171877701639344;0.01300999999999999;0.0027824851129004025;0.000951269381420765;0.00021921485956284152;0.0027776454161202173;0.006407754693989071;0.0010749354960263875;0.002132569905170211;0.0013565596199684882;0.000280320061971813;0.0030097987712893923;0.011840477059785163;0.0019209483099571116;0;0
4320;04.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013320975547005563;0.019401547419125677;0.01300999999999999;0.0027893289990939003;0.0009469832928961745;0.0002183298601092896;0.002779228532786884;0.0064129668524590165;0.0010722856584608933;0.0020924644721256854;0.001328164386593435;0.00027957294249498913;0.0030050271616684906;0.012135053397823241;0.0019408253065559978;0;0
4380;04.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013637993381152705;0.022058340654098365;0.01300999999999999;0.0027937003449406647;0.0009502369633879779;0.00022901163852459;0.002777905787704917;0.006407732688524591;0.001089345163657723;0.002108782186458477;0.0013597984412305779;0.0002787242514277095;0.0030018843520295078;0.012189625415877108;0.001957540461185724;0;0
4440;04.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013347779212040313;0.02133827657349727;0.01300999999999999;0.0027662879285262764;0.0009546624852459017;0.00021864292322404367;0.002780802885245902;0.006407739964480875;0.0010775784560496913;0.0021176524863295047;0.0013630346448490292;0.00027777927205106014;0.0029898329346952947;0.012194030145181235;0.001923351747685546;0;0
4500;04.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013347322706452765;0.019610830702459014;0.01300999999999999;0.0028130922298792277;0.0009516564838797812;0.00021633288360655738;0.002778534653005465;0.0064079855;0.0010827557359094785;0.0020829214067329634;0.0013291935633905566;0.0002757889411754603;0.0029973501197248635;0.012254990047397527;0.00198367601990272;0;0
4560;04.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010709948099999997;0.0013579405887676984;0.016475450103551913;0.01300999999999999;0.002795390395023551;0.0009491371620218575;0.00022786685573770478;0.002777633063661203;0.00641238537978142;0.00107841518297433;0.002130820468313756;0.0013369015641755643;0.0002898731915284493;0.0030157486078980582;0.012149355500258148;0.0019436512553455629;0;0
4620;04.08.2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013448093733357614;0.016283481960382512;0.01300999999999999;0.002755641153882155;0.0009476332232240434;0.0002192881390710382;0.002778208973497268;0.0064131772950819675;0.001083475246618211;0.0021484884731594704;0.0013611208111108761;0.0002875154562284079;0.002994304960255599;0.011797009468131003;0.0019709464078215004;0;0.002003964423078372
4680;04.08.2023 06:00;0;0;0;0;0;0;0;0.03676871103371854;0.03907072654360497;0.006603473816123499;0.3300403391250547;0.01733321960819673;0.005075046699896788;0.055289221932513635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008180453183333332;0.0007617745486469435;0.01610756268825136;0.01300999999999999;0.0027669490033460117;0.0009526585259562841;0.00021647217131147542;0.002777941825956284;0.006407399371584698;0.0010759447454153283;0.002071140294565245;0.001333978179399151;0.0002859784435939031;0.0029932583070471914;0.01183616802125903;0.0019586705744548123;0;0.025203362456101743
